id,vesselName,vhash,companyName,chash,platformName,phash,voyageCount,multi,sortid
865,VESTLAND CETUS,-1663906517,TOTAL,80012068,ELGIN,66057637,1,0,67
866,VESTLAND CETUS,-1663906517,TOTAL,80012068,ELGIN,66057637,2,0,67
867,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,ARBROATH,-952916089,2,1,11
868,SKANDI RONA,-1354178746,REPSOL,-1881188397,BUCHAN,1970090533,3,0,41
869,SKANDI RONA,-1354178746,NEXEN,74177002,GOLDEN EAGLE,1429227533,3,1,46
870,SKANDI RONA,-1354178746,BP,2126,MARNOCK-SKUA (cond),-1044193739,3,1,6
871,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,ARBROATH,-952916089,5,0,11
872,VESTLAND CETUS,-1663906517,SHELL,78865936,HERON,68630420,5,1,3
873,VESTLAND CETUS,-1663906517,SHELL,78865936,SCOTER (oil),-1442538815,5,1,1
874,VESTLAND CETUS,-1663906517,SHELL,78865936,MERGANSER,115750726,5,1,2
875,VESTLAND CETUS,-1663906517,TOTAL,80012068,ELGIN,66057637,5,1,67
876,VESTLAND CETUS,-1663906517,SHELL,78865936,EGRET,65919135,4,0,4
877,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET A,-949074902,4,0,18
878,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,ARBROATH,-952916089,4,1,11
879,VESTLAND CETUS,-1663906517,BP,2126,MARNOCK-SKUA (cond),-1044193739,4,1,6
880,SKANDI CAPTAIN,-537194322,SHELL,78865936,GANNET E,-949074898,3,0,21
881,SKANDI CAPTAIN,-537194322,NEXEN,74177002,BUZZARD,965041792,3,1,47
882,SKANDI CAPTAIN,-537194322,BP,2126,MONAN,73541657,3,1,64
883,SKANDI RONA,-1354178746,SHELL,78865936,GANNET C,-949074900,1,0,20
884,SKANDI RONA,-1354178746,SHELL,78865936,GANNET C,-949074900,4,0,20
885,SKANDI RONA,-1354178746,SHELL,78865936,GANNET D,-949074899,4,0,16
886,SKANDI RONA,-1354178746,TOTAL,80012068,ELGIN,66057637,4,1,67
887,SKANDI RONA,-1354178746,NEXEN,74177002,GOLDEN EAGLE,1429227533,4,1,46
888,BOURBON MONSOON,-376771394,ENQUEST,-876275271,KITTIWAKE,-28175409,1,0,35
889,BOURBON MONSOON,-376771394,ENQUEST,-876275271,KITTIWAKE,-28175409,4,0,35
890,BOURBON MONSOON,-376771394,REPSOL,-1881188397,BUCHAN,1970090533,4,1,41
891,BOURBON MONSOON,-376771394,REPSOL,-1881188397,CARNOUSTIE,-2071798339,4,1,10
892,BOURBON MONSOON,-376771394,BP,2126,MIRREN,-2020581755,4,1,65
893,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,SHAW,2543947,3,0,9
894,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,ARBROATH,-952916089,3,0,11
895,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,MONTROSE,463927351,3,0,13
896,SKANDI CAPTAIN,-537194322,NEXEN,74177002,BUZZARD,965041792,1,0,47
897,BOURBON MONSOON,-376771394,TOTAL,80012068,ELGIN,66057637,2,0,67
898,BOURBON MONSOON,-376771394,SHELL,78865936,GANNET C,-949074900,2,1,20
899,BOURBON MONSOON,-376771394,TOTAL,80012068,ELGIN,66057637,2,0,67
900,BOURBON MONSOON,-376771394,SHELL,78865936,GANNET E,-949074898,2,1,21
901,SKANDI RONA,-1354178746,REPSOL,-1881188397,BUCHAN,1970090533,5,0,41
902,SKANDI RONA,-1354178746,REPSOL,-1881188397,ARBROATH,-952916089,5,0,11
903,SKANDI RONA,-1354178746,NEXEN,74177002,BUZZARD,965041792,5,1,47
904,SKANDI RONA,-1354178746,NEXEN,74177002,GOLDEN EAGLE,1429227533,5,1,46
905,SKANDI RONA,-1354178746,SHELL,78865936,GANNET A,-949074902,5,1,18
906,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,SHAW,2543947,5,0,9
907,VESTLAND CETUS,-1663906517,BP,2126,MARNOCK-SKUA (cond),-1044193739,5,1,6
908,VESTLAND CETUS,-1663906517,SHELL,78865936,SCOTER (oil),-1442538815,5,1,1
909,VESTLAND CETUS,-1663906517,SHELL,78865936,MERGANSER,115750726,5,1,2
910,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET D,-949074899,5,1,16
911,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,BUCHAN,1970090533,6,0,41
912,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,TWEEDSMUIR,1171872259,6,0,43
913,VESTLAND CETUS,-1663906517,NEXEN,74177002,BUZZARD,965041792,6,1,47
914,VESTLAND CETUS,-1663906517,NEXEN,74177002,GOLDEN EAGLE,1429227533,6,1,46
915,VESTLAND CETUS,-1663906517,NEXEN,74177002,ETTRICK,-701815836,6,1,45
916,VESTLAND CETUS,-1663906517,ENQUEST,-876275271,CRATHES,1743397588,6,1,37
917,SKANDI RONA,-1354178746,REPSOL,-1881188397,SHAW,2543947,16,0,9
918,SKANDI RONA,-1354178746,REPSOL,-1881188397,WOOD,2670253,16,0,12
919,SKANDI RONA,-1354178746,REPSOL,-1881188397,BRECHIN,859081663,16,0,7
920,SKANDI RONA,-1354178746,REPSOL,-1881188397,ARBROATH,-952916089,16,0,11
921,SKANDI RONA,-1354178746,REPSOL,-1881188397,CARNOUSTIE,-2071798339,16,0,10
922,SKANDI RONA,-1354178746,REPSOL,-1881188397,MONTROSE,463927351,16,0,13
923,SKANDI RONA,-1354178746,BP,2126,MIRREN,-2020581755,16,1,65
924,SKANDI RONA,-1354178746,SHELL,78865936,GANNET E,-949074898,16,1,21
925,SKANDI RONA,-1354178746,SHELL,78865936,HERON,68630420,16,1,3
926,SKANDI RONA,-1354178746,SHELL,78865936,GANNET C,-949074900,16,1,20
927,SKANDI RONA,-1354178746,SHELL,78865936,SCOTER (oil),-1442538815,16,1,1
928,SKANDI RONA,-1354178746,SHELL,78865936,GANNET G,-949074896,16,1,17
929,SKANDI RONA,-1354178746,SHELL,78865936,GANNET A,-949074902,16,1,18
930,SKANDI RONA,-1354178746,TOTAL,80012068,ELGIN,66057637,16,1,67
931,SKANDI RONA,-1354178746,ENQUEST,-876275271,KITTIWAKE,-28175409,16,1,35
932,SKANDI RONA,-1354178746,ENQUEST,-876275271,SCOLTY,-1854442638,16,1,38
933,VESTLAND CETUS,-1663906517,NEXEN,74177002,BUZZARD,965041792,1,0,47
934,BRAGE SUPPLIER,210364477,BP,2126,MONAN,73541657,2,0,64
935,BRAGE SUPPLIER,210364477,REPSOL,-1881188397,SHAW,2543947,2,1,9
936,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET E,-949074898,3,0,21
937,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET A,-949074902,3,0,18
938,VESTLAND CETUS,-1663906517,ENQUEST,-876275271,KITTIWAKE,-28175409,3,1,35
939,SKANDI BUCHAN,-443528389,SHELL,78865936,GANNET C,-949074900,3,0,20
940,SKANDI BUCHAN,-443528389,TOTAL,80012068,ELGIN,66057637,3,1,67
941,SKANDI BUCHAN,-443528389,REPSOL,-1881188397,BRECHIN,859081663,3,1,7
942,GRAMPIAN SCEPTRE,398550601,SHELL,78865936,GANNET G,-949074896,2,0,17
943,GRAMPIAN SCEPTRE,398550601,ENQUEST,-876275271,SCOLTY,-1854442638,2,1,38
944,SKANDI BUCHAN,-443528389,TOTAL,80012068,ELGIN,66057637,1,0,67
945,SKANDI BUCHAN,-443528389,TOTAL,80012068,ELGIN,66057637,1,0,67
946,SKANDI CAPTAIN,-537194322,ENQUEST,-876275271,CRATHES,1743397588,3,0,37
947,SKANDI CAPTAIN,-537194322,REPSOL,-1881188397,TWEEDSMUIR,1171872259,3,1,43
948,SKANDI CAPTAIN,-537194322,REPSOL,-1881188397,WOOD,2670253,3,1,12
949,STRIL ODIN,-1180463258,REPSOL,-1881188397,BUCHAN,1970090533,1,0,41
950,SKANDI BARRA,954942860,REPSOL,-1881188397,BUCHAN,1970090533,2,0,41
951,SKANDI BARRA,954942860,BP,2126,MIRREN,-2020581755,2,1,65
952,BRAGE SUPPLIER,210364477,REPSOL,-1881188397,SHAW,2543947,2,0,9
953,BRAGE SUPPLIER,210364477,REPSOL,-1881188397,MONTROSE,463927351,2,0,13
954,VESTLAND MIRA,-1715940720,REPSOL,-1881188397,ARBROATH,-952916089,2,0,11
955,VESTLAND MIRA,-1715940720,NEXEN,74177002,GOLDEN EAGLE,1429227533,2,1,46
956,EDDA FERD,205022069,REPSOL,-1881188397,CARNOUSTIE,-2071798339,1,0,10
957,BOURBON MONSOON,-376771394,REPSOL,-1881188397,CARNOUSTIE,-2071798339,2,0,10
958,BOURBON MONSOON,-376771394,REPSOL,-1881188397,ARKWRIGHT,68113087,2,0,8
959,BOURBON MONSOON,-376771394,NEXEN,74177002,BUZZARD,965041792,2,0,47
960,BOURBON MONSOON,-376771394,NEXEN,74177002,ETTRICK,-701815836,2,0,45
961,VESTLAND MIRA,-1715940720,NEXEN,74177002,GOLDEN EAGLE,1429227533,1,0,46
962,VESTLAND MIRA,-1715940720,NEXEN,74177002,GOLDEN EAGLE,1429227533,1,0,46
963,BOURBON MONSOON,-376771394,NEXEN,74177002,ETTRICK,-701815836,1,0,45
964,SKANDI RONA,-1354178746,BP,2126,MARNOCK-SKUA (cond),-1044193739,1,0,6
965,SKANDI RONA,-1354178746,ENQUEST,-876275271,CRATHES,1743397588,8,0,37
966,SKANDI RONA,-1354178746,REPSOL,-1881188397,TWEEDSMUIR,1171872259,8,1,43
967,SKANDI RONA,-1354178746,REPSOL,-1881188397,ARBROATH,-952916089,8,1,11
968,SKANDI RONA,-1354178746,NEXEN,74177002,BUZZARD,965041792,8,1,47
969,SKANDI RONA,-1354178746,BP,2126,MARNOCK-SKUA (cond),-1044193739,8,1,6
970,SKANDI RONA,-1354178746,SHELL,78865936,GANNET C,-949074900,8,1,20
971,SKANDI RONA,-1354178746,SHELL,78865936,SCOTER (oil),-1442538815,8,1,1
972,SKANDI RONA,-1354178746,SHELL,78865936,MERGANSER,115750726,8,1,2
973,VESTLAND CETUS,-1663906517,ENQUEST,-876275271,KITTIWAKE,-28175409,8,0,35
974,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,BRECHIN,859081663,8,1,7
975,VESTLAND CETUS,-1663906517,BP,2126,MONAN,73541657,8,1,64
976,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET E,-949074898,8,1,21
977,VESTLAND CETUS,-1663906517,SHELL,78865936,HERON,68630420,8,1,3
978,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET G,-949074896,8,1,17
979,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET A,-949074902,8,1,18
980,VESTLAND CETUS,-1663906517,TOTAL,80012068,ELGIN,66057637,8,1,67
981,VESTLAND CETUS,-1663906517,ENQUEST,-876275271,CRATHES,1743397588,4,0,37
982,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,WOOD,2670253,4,1,12
983,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,BRECHIN,859081663,4,1,7
984,VESTLAND CETUS,-1663906517,BP,2126,MIRREN,-2020581755,4,1,65
985,VESTLAND CETUS,-1663906517,ENQUEST,-876275271,CRATHES,1743397588,3,0,37
986,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,BUCHAN,1970090533,3,1,41
987,VESTLAND CETUS,-1663906517,NEXEN,74177002,ETTRICK,-701815836,3,1,45
988,SKANDI CAPTAIN,-537194322,ENQUEST,-876275271,KITTIWAKE,-28175409,2,0,35
989,SKANDI CAPTAIN,-537194322,TOTAL,80012068,ELGIN,66057637,2,1,67
990,BOURBON MONSOON,-376771394,ENQUEST,-876275271,SCOLTY,-1854442638,2,0,38
991,BOURBON MONSOON,-376771394,SHELL,78865936,GANNET C,-949074900,2,1,20
992,VESTLAND MIRA,-1715940720,REPSOL,-1881188397,TWEEDSMUIR,1171872259,3,0,43
993,VESTLAND MIRA,-1715940720,REPSOL,-1881188397,CARNOUSTIE,-2071798339,3,0,10
994,VESTLAND MIRA,-1715940720,NEXEN,74177002,GOLDEN EAGLE,1429227533,3,1,46
995,BOURBON MONSOON,-376771394,REPSOL,-1881188397,SHAW,2543947,4,0,9
996,BOURBON MONSOON,-376771394,SHELL,78865936,GANNET E,-949074898,4,1,21
997,BOURBON MONSOON,-376771394,SHELL,78865936,GANNET C,-949074900,4,1,20
998,BOURBON MONSOON,-376771394,SHELL,78865936,GANNET G,-949074896,4,1,17
999,SKANDI RONA,-1354178746,REPSOL,-1881188397,ARBROATH,-952916089,2,0,11
1000,SKANDI RONA,-1354178746,SHELL,78865936,GANNET A,-949074902,2,1,18
1001,VESTLAND MIRA,-1715940720,REPSOL,-1881188397,CARNOUSTIE,-2071798339,2,0,10
1002,VESTLAND MIRA,-1715940720,REPSOL,-1881188397,ARKWRIGHT,68113087,2,0,8
1003,SKANDI BARRA,954942860,REPSOL,-1881188397,MONTROSE,463927351,1,0,13
1004,SKANDI BUCHAN,-443528389,NEXEN,74177002,BUZZARD,965041792,1,0,47
1005,SKANDI BUCHAN,-443528389,NEXEN,74177002,BUZZARD,965041792,2,0,47
1006,SKANDI BUCHAN,-443528389,BP,2126,MONAN,73541657,2,1,64
1007,SKANDI BARRA,954942860,BP,2126,MARNOCK-SKUA (cond),-1044193739,1,0,6
1008,SKANDI RONA,-1354178746,SHELL,78865936,GANNET A,-949074902,1,0,18
1009,SKANDI CAPTAIN,-537194322,TOTAL,80012068,ELGIN,66057637,1,0,67
1010,SKANDI CAPTAIN,-537194322,TOTAL,80012068,ELGIN,66057637,1,0,67
1011,SKANDI RONA,-1354178746,ENQUEST,-876275271,SCOLTY,-1854442638,2,0,38
1012,SKANDI RONA,-1354178746,SHELL,78865936,SCOTER (oil),-1442538815,2,1,1
1013,SKANDI RONA,-1354178746,ENQUEST,-876275271,SCOLTY,-1854442638,2,0,38
1014,SKANDI RONA,-1354178746,NEXEN,74177002,GOLDEN EAGLE,1429227533,2,1,46
1015,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,SHAW,2543947,2,0,9
1016,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,CARNOUSTIE,-2071798339,2,0,10
1017,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,WOOD,2670253,2,0,12
1018,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,CARNOUSTIE,-2071798339,2,0,10
1019,BOURBON MONSOON,-376771394,REPSOL,-1881188397,ARKWRIGHT,68113087,4,0,8
1020,BOURBON MONSOON,-376771394,BP,2126,MIRREN,-2020581755,4,1,65
1021,BOURBON MONSOON,-376771394,SHELL,78865936,MERGANSER,115750726,4,1,2
1022,BOURBON MONSOON,-376771394,TOTAL,80012068,ELGIN,66057637,4,1,67
1023,BOURBON MONSOON,-376771394,NEXEN,74177002,ETTRICK,-701815836,3,0,45
1024,BOURBON MONSOON,-376771394,BP,2126,MARNOCK-SKUA (cond),-1044193739,3,1,6
1025,BOURBON MONSOON,-376771394,SHELL,78865936,HERON,68630420,3,1,3
1026,VESTLAND CETUS,-1663906517,ENQUEST,-876275271,GROUSE,2110836259,8,0,34
1027,VESTLAND CETUS,-1663906517,ENQUEST,-876275271,GADWALL,514602868,8,0,33
1028,VESTLAND CETUS,-1663906517,ENQUEST,-876275271,MALLARD,1551718303,8,0,32
1029,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,ARBROATH,-952916089,8,1,11
1030,VESTLAND CETUS,-1663906517,SHELL,78865936,EGRET,65919135,8,1,4
1031,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET E,-949074898,8,1,21
1032,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET G,-949074896,8,1,17
1033,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET A,-949074902,8,1,18
1034,BOURBON MONSOON,-376771394,ENQUEST,-876275271,KITTIWAKE,-28175409,3,0,35
1035,BOURBON MONSOON,-376771394,REPSOL,-1881188397,BUCHAN,1970090533,3,1,41
1036,BOURBON MONSOON,-376771394,REPSOL,-1881188397,GODWIN,2107739616,3,1,14
1037,BOURBON MONSOON,-376771394,REPSOL,-1881188397,BUCHAN,1970090533,1,0,41
1038,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,SHAW,2543947,6,0,9
1039,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,BRECHIN,859081663,6,0,7
1040,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,ARKWRIGHT,68113087,6,0,8
1041,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,MONTROSE,463927351,6,0,13
1042,VESTLAND CETUS,-1663906517,BP,2126,MIRREN,-2020581755,6,1,65
1043,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET G,-949074896,6,1,17
1044,SKANDI RONA,-1354178746,REPSOL,-1881188397,CARNOUSTIE,-2071798339,4,0,10
1045,SKANDI RONA,-1354178746,BP,2126,MONAN,73541657,4,1,64
1046,SKANDI RONA,-1354178746,SHELL,78865936,GANNET C,-949074900,4,1,20
1047,SKANDI RONA,-1354178746,TOTAL,80012068,ELGIN,66057637,4,1,67
1048,SKANDI CAPTAIN,-537194322,NEXEN,74177002,BUZZARD,965041792,1,0,47
1049,VESTLAND MIRA,-1715940720,NEXEN,74177002,GOLDEN EAGLE,1429227533,1,0,46
1050,VESTLAND MIRA,-1715940720,NEXEN,74177002,GOLDEN EAGLE,1429227533,2,0,46
1051,VESTLAND MIRA,-1715940720,BP,2126,MARNOCK-SKUA (cond),-1044193739,2,1,6
1052,SKANDI CAPTAIN,-537194322,BP,2126,MONAN,73541657,1,0,64
1053,SKANDI RONA,-1354178746,TOTAL,80012068,ELGIN,66057637,1,0,67
1054,GRAMPIAN SCEPTRE,398550601,SHELL,78865936,GANNET G,-949074896,1,0,17
1055,VESTLAND MIRA,-1715940720,SHELL,78865936,GANNET G,-949074896,2,0,17
1056,VESTLAND MIRA,-1715940720,REPSOL,-1881188397,MONTROSE,463927351,2,1,13
1057,ISLAND CHALLENGER,-1182779558,ENQUEST,-876275271,GROUSE,2110836259,2,0,34
1058,ISLAND CHALLENGER,-1182779558,SHELL,78865936,GANNET C,-949074900,2,1,20
1059,ISLAND CHALLENGER,-1182779558,ENQUEST,-876275271,GROUSE,2110836259,1,0,34
1060,BOURBON MONSOON,-376771394,ENQUEST,-876275271,KITTIWAKE,-28175409,1,0,35
1061,EDDA FERD,205022069,ENQUEST,-876275271,KITTIWAKE,-28175409,2,0,35
1062,EDDA FERD,205022069,NEXEN,74177002,BUZZARD,965041792,2,1,47
1063,BRAGE TRADER,52434495,ENQUEST,-876275271,GADWALL,514602868,2,0,33
1064,BRAGE TRADER,52434495,SHELL,78865936,MERGANSER,115750726,2,1,2
1065,BRAGE TRADER,52434495,ENQUEST,-876275271,GADWALL,514602868,1,0,33
1066,HAVILA CRUSADER,1798630972,ENQUEST,-876275271,MALLARD,1551718303,1,0,32
1067,NORTH     MARINER,657095701,ENQUEST,-876275271,MALLARD,1551718303,2,0,32
1068,NORTH     MARINER,657095701,BP,2126,MARNOCK-SKUA (cond),-1044193739,2,1,6
1069,SKANDI BARRA,954942860,REPSOL,-1881188397,BUCHAN,1970090533,2,0,41
1070,SKANDI BARRA,954942860,SHELL,78865936,EGRET,65919135,2,1,4
1071,SKANDI RONA,-1354178746,REPSOL,-1881188397,SHAW,2543947,2,0,9
1072,SKANDI RONA,-1354178746,SHELL,78865936,SCOTER (oil),-1442538815,2,1,1
1073,SKANDI RONA,-1354178746,REPSOL,-1881188397,SHAW,2543947,1,0,9
1074,HAVILA COMMANDER,307948441,REPSOL,-1881188397,BRECHIN,859081663,1,0,7
1075,GRAMPIAN SOVEREIGN,2079437583,REPSOL,-1881188397,BRECHIN,859081663,1,0,7
1076,BRAGE SUPPLIER,210364477,REPSOL,-1881188397,ARBROATH,-952916089,1,0,11
1077,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,ARBROATH,-952916089,2,0,11
1078,VESTLAND CETUS,-1663906517,SHELL,78865936,HERON,68630420,2,1,3
1079,NS IONA,-1381131564,REPSOL,-1881188397,CARNOUSTIE,-2071798339,1,0,10
1080,STRIL ODIN,-1180463258,REPSOL,-1881188397,CARNOUSTIE,-2071798339,2,0,10
1081,STRIL ODIN,-1180463258,NEXEN,74177002,GOLDEN EAGLE,1429227533,2,1,46
1082,NORTH PROMISE,-1394967360,REPSOL,-1881188397,ARKWRIGHT,68113087,1,0,8
1083,BOURBON BORGSTEIN,317407486,REPSOL,-1881188397,ARKWRIGHT,68113087,1,0,8
1084,SEA TANTALUS,1033933901,REPSOL,-1881188397,GODWIN,2107739616,1,0,14
1085,NORTH POMOR,1880019350,NEXEN,74177002,BUZZARD,965041792,1,0,47
1086,EDDA FRENDE,-530657030,NEXEN,74177002,GOLDEN EAGLE,1429227533,1,0,46
1087,SKANDI CAPTAIN,-537194322,BP,2126,MONAN,73541657,1,0,64
1088,SKANDI BARRA,954942860,SHELL,78865936,EGRET,65919135,1,0,4
1089,SKANDI BUCHAN,-443528389,SHELL,78865936,GANNET E,-949074898,1,0,21
1090,FS ARENDAL,-658651070,SHELL,78865936,GANNET E,-949074898,1,0,21
1091,EDDA FRIGG,2061095641,SHELL,78865936,GANNET C,-949074900,1,0,20
1092,EDDA FERD,205022069,ENQUEST,-876275271,GROUSE,2110836259,1,0,34
1093,BRAGE SUPPLIER,210364477,ENQUEST,-876275271,KITTIWAKE,-28175409,1,0,35
1094,BRAGE SUPPLIER,210364477,ENQUEST,-876275271,KITTIWAKE,-28175409,2,0,35
1095,BRAGE SUPPLIER,210364477,NEXEN,74177002,GOLDEN EAGLE,1429227533,2,1,46
1096,GRAMPIAN SCEPTRE,398550601,ENQUEST,-876275271,GADWALL,514602868,2,0,33
1097,GRAMPIAN SCEPTRE,398550601,SHELL,78865936,GANNET G,-949074896,2,1,17
1098,SKANDI RONA,-1354178746,ENQUEST,-876275271,MALLARD,1551718303,2,0,32
1099,SKANDI RONA,-1354178746,REPSOL,-1881188397,ARBROATH,-952916089,2,1,11
1100,SKANDI BARRA,954942860,REPSOL,-1881188397,BUCHAN,1970090533,2,0,41
1101,SKANDI BARRA,954942860,REPSOL,-1881188397,ARKWRIGHT,68113087,2,0,8
1102,SKANDI BARRA,954942860,REPSOL,-1881188397,BUCHAN,1970090533,1,0,41
1103,SKANDI BARRA,954942860,REPSOL,-1881188397,BUCHAN,1970090533,1,0,41
1104,SKANDI CAPTAIN,-537194322,REPSOL,-1881188397,SHAW,2543947,2,0,9
1105,SKANDI CAPTAIN,-537194322,REPSOL,-1881188397,CARNOUSTIE,-2071798339,2,0,10
1106,SKANDI CAPTAIN,-537194322,REPSOL,-1881188397,SHAW,2543947,1,0,9
1107,SKANDI BUCHAN,-443528389,REPSOL,-1881188397,BRECHIN,859081663,2,0,7
1108,SKANDI BUCHAN,-443528389,TOTAL,80012068,ELGIN,66057637,2,1,67
1109,SKANDI RONA,-1354178746,REPSOL,-1881188397,ARBROATH,-952916089,1,0,11
1110,SKANDI CAPTAIN,-537194322,REPSOL,-1881188397,CARNOUSTIE,-2071798339,1,0,10
1111,BOURBON MONSOON,-376771394,REPSOL,-1881188397,CARNOUSTIE,-2071798339,3,0,10
1112,BOURBON MONSOON,-376771394,BP,2126,MONAN,73541657,3,1,64
1113,BOURBON MONSOON,-376771394,SHELL,78865936,EGRET,65919135,3,1,4
1114,STRIL ODIN,-1180463258,REPSOL,-1881188397,GODWIN,2107739616,1,0,14
1115,STRIL ODIN,-1180463258,REPSOL,-1881188397,GODWIN,2107739616,2,0,14
1116,STRIL ODIN,-1180463258,BP,2126,MIRREN,-2020581755,2,1,65
1117,GRAMPIAN SCEPTRE,398550601,REPSOL,-1881188397,MONTROSE,463927351,2,0,13
1118,GRAMPIAN SCEPTRE,398550601,SHELL,78865936,GANNET G,-949074896,2,1,17
1119,VESTLAND MIRA,-1715940720,NEXEN,74177002,BUZZARD,965041792,1,0,47
1120,VESTLAND MIRA,-1715940720,NEXEN,74177002,BUZZARD,965041792,2,0,47
1121,VESTLAND MIRA,-1715940720,SHELL,78865936,GANNET A,-949074902,2,1,18
1122,EDDA FERD,205022069,BP,2126,MARNOCK-SKUA (cond),-1044193739,1,0,6
1123,BOURBON MONSOON,-376771394,BP,2126,MARNOCK-SKUA (cond),-1044193739,2,0,6
1124,BOURBON MONSOON,-376771394,SHELL,78865936,EGRET,65919135,2,1,4
1125,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET E,-949074898,2,0,21
1126,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET C,-949074900,2,0,20
1127,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET C,-949074900,1,0,20
1128,SKANDI BUCHAN,-443528389,TOTAL,80012068,ELGIN,66057637,1,0,67
1129,SKANDI BUCHAN,-443528389,TOTAL,80012068,ELGIN,66057637,1,0,67
1130,VESTLAND CETUS,-1663906517,ENQUEST,-876275271,GROUSE,2110836259,2,0,34
1131,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,SHAW,2543947,2,1,9
1132,VESTLAND CETUS,-1663906517,ENQUEST,-876275271,GROUSE,2110836259,2,0,34
1133,VESTLAND CETUS,-1663906517,SHELL,78865936,HERON,68630420,2,1,3
1134,EDDA FERD,205022069,ENQUEST,-876275271,KITTIWAKE,-28175409,2,0,35
1135,EDDA FERD,205022069,TOTAL,80012068,ELGIN,66057637,2,1,67
1136,STRIL ODIN,-1180463258,ENQUEST,-876275271,GADWALL,514602868,2,0,33
1137,STRIL ODIN,-1180463258,REPSOL,-1881188397,ARBROATH,-952916089,2,1,11
1138,SKANDI RONA,-1354178746,ENQUEST,-876275271,MALLARD,1551718303,2,0,32
1139,SKANDI RONA,-1354178746,REPSOL,-1881188397,ARKWRIGHT,68113087,2,1,8
1140,SKANDI CAPTAIN,-537194322,REPSOL,-1881188397,WOOD,2670253,2,0,12
1141,SKANDI CAPTAIN,-537194322,REPSOL,-1881188397,GODWIN,2107739616,2,0,14
1142,BRAGE SUPPLIER,210364477,REPSOL,-1881188397,BRECHIN,859081663,2,0,7
1143,BRAGE SUPPLIER,210364477,SHELL,78865936,SCOTER (oil),-1442538815,2,1,1
1144,STRIL ODIN,-1180463258,REPSOL,-1881188397,ARBROATH,-952916089,1,0,11
1145,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,CARNOUSTIE,-2071798339,1,0,10
1146,BOURBON MONSOON,-376771394,REPSOL,-1881188397,CARNOUSTIE,-2071798339,3,0,10
1147,BOURBON MONSOON,-376771394,BP,2126,MIRREN,-2020581755,3,1,65
1148,BOURBON MONSOON,-376771394,SHELL,78865936,GANNET G,-949074896,3,1,17
1149,SKANDI RONA,-1354178746,REPSOL,-1881188397,ARKWRIGHT,68113087,1,0,8
1150,SKANDI CAPTAIN,-537194322,REPSOL,-1881188397,GODWIN,2107739616,3,0,14
1151,SKANDI CAPTAIN,-537194322,SHELL,78865936,GANNET E,-949074898,3,1,21
1152,SKANDI CAPTAIN,-537194322,SHELL,78865936,MERGANSER,115750726,3,1,2
1153,SKANDI BUCHAN,-443528389,NEXEN,74177002,BUZZARD,965041792,1,0,47
1154,SKANDI BUCHAN,-443528389,NEXEN,74177002,BUZZARD,965041792,1,0,47
1155,BOURBON MONSOON,-376771394,NEXEN,74177002,GOLDEN EAGLE,1429227533,1,0,46
1156,GRAMPIAN SCEPTRE,398550601,BP,2126,MADOES,-2028389875,1,0,66
1157,SKANDI BARRA,954942860,BP,2126,MARNOCK-SKUA (cond),-1044193739,3,0,6
1158,SKANDI BARRA,954942860,SHELL,78865936,GANNET C,-949074900,3,1,20
1159,SKANDI BARRA,954942860,SHELL,78865936,GANNET A,-949074902,3,1,18
